id,location,price,area,date_posted,fridge,washer,air_condition,wifi
1530,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1531,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1532,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1533,"Liên Chiểu, Đà Nẵng",1500000,22,10/28/2021,0,0,0,1
1534,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1535,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
1536,"Liên Chiểu, Đà Nẵng",1300000,19,10/28/2021,0,0,0,0
1537,"Hải Châu, Đà Nẵng",2000000,20,10/28/2021,0,0,1,0
1538,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1539,"Thanh Khê, Đà Nẵng",1500000,15,10/28/2021,1,1,1,1
1540,"Cẩm Lệ, Đà Nẵng",1900000,17,10/28/2021,1,1,0,0
1541,"Liên Chiểu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1542,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1543,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2021,0,0,0,0
1544,"Sơn Trà, Đà Nẵng",3300000,24,10/28/2021,1,1,1,1
1545,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,1
1546,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1548,"Hải Châu, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1549,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1550,"Cẩm Lệ, Đà Nẵng",1500000,27,10/28/2021,0,0,0,0
1551,"Sơn Trà, Đà Nẵng",3500000,40,10/28/2021,1,1,1,1
1552,"Ngũ Hành Sơn, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1553,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,0,0,0,1
1554,"Liên Chiểu, Đà Nẵng",1500000,19,10/28/2021,0,0,0,0
1555,"Cẩm Lệ, Đà Nẵng",2700000,27,10/28/2021,0,0,0,1
1556,"Hải Châu, Đà Nẵng",2200000,22,10/28/2021,0,1,0,0
1557,"Hải Châu, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1558,"Thanh Khê, Đà Nẵng",2000000,24,10/28/2021,1,1,1,1
1559,"Hải Châu, Đà Nẵng",2000000,19,10/28/2021,0,0,0,0
1560,"Sơn Trà, Đà Nẵng",1500000,30,10/28/2021,0,0,0,0
1562,"Liên Chiểu, Đà Nẵng",1800000,30,10/28/2021,0,0,0,0
1563,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1565,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1566,"Ngũ Hành Sơn, Đà Nẵng",2200000,20,10/28/2021,0,0,0,0
1567,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1568,"Cẩm Lệ, Đà Nẵng",1700000,30,10/28/2021,0,0,0,0
1569,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,1,1,1,1
1570,"Thanh Khê, Đà Nẵng",2500000,20,10/28/2021,0,0,1,0
1571,"Liên Chiểu, Đà Nẵng",1800000,40,10/28/2021,0,0,0,0
1572,"Liên Chiểu, Đà Nẵng",1100000,16,10/28/2021,1,1,1,1
1573,"Ngũ Hành Sơn, Đà Nẵng",1500000,25,10/28/2021,0,0,0,1
1574,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2021,1,1,1,1
1575,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1576,"Ngũ Hành Sơn, Đà Nẵng",2800000,35,10/28/2021,1,1,1,1
1577,"Liên Chiểu, Đà Nẵng",1600000,24,10/28/2021,0,0,0,1
1579,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1580,"Ngũ Hành Sơn, Đà Nẵng",2800000,22,10/28/2021,1,1,1,1
1581,"Sơn Trà, Đà Nẵng",2500000,30,10/28/2021,1,1,1,1
1583,"Hải Châu, Đà Nẵng",2500000,20,10/28/2021,0,1,0,0
1584,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1585,"Thanh Khê, Đà Nẵng",3000000,25,10/28/2021,0,1,0,0
1586,"Cẩm Lệ, Đà Nẵng",2500000,25,10/28/2021,0,1,0,0
1587,"Ngũ Hành Sơn, Đà Nẵng",3500000,35,10/28/2021,1,1,1,1
1588,"Thanh Khê, Đà Nẵng",1700000,18,10/28/2021,0,0,0,0
1589,"Sơn Trà, Đà Nẵng",2500000,35,10/28/2021,0,0,0,0
1590,"Thanh Khê, Đà Nẵng",1500000,17,10/28/2021,0,0,0,0
1591,"Ngũ Hành Sơn, Đà Nẵng",3000000,30,10/28/2021,1,1,1,0
1592,"Hải Châu, Đà Nẵng",3000000,40,10/28/2021,1,1,1,1
1593,"Cẩm Lệ, Đà Nẵng",2700000,27,10/28/2021,0,0,0,0
1594,"Ngũ Hành Sơn, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1595,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1596,"Ngũ Hành Sơn, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1597,"Ngũ Hành Sơn, Đà Nẵng",2000000,18,10/28/2021,1,1,1,1
1598,"Hải Châu, Đà Nẵng",3500000,35,10/28/2021,0,0,0,0
1599,"Liên Chiểu, Đà Nẵng",1600000,16,10/28/2021,0,0,0,1
1600,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1601,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
1602,"Thanh Khê, Đà Nẵng",2500000,40,10/28/2021,0,0,0,0
1603,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1604,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1605,"Liên Chiểu, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1607,"Thanh Khê, Đà Nẵng",2200000,30,10/28/2021,0,0,0,0
1608,"Hải Châu, Đà Nẵng",3500000,30,10/28/2021,1,1,1,1
1609,"Cẩm Lệ, Đà Nẵng",2200000,17,10/28/2021,0,0,0,1
1610,"Ngũ Hành Sơn, Đà Nẵng",1600000,16,10/28/2021,1,1,1,1
1611,"Liên Chiểu, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1612,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,0,0,1
1613,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1614,"Hải Châu, Đà Nẵng",1500000,14,10/28/2021,1,0,1,0
1615,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1616,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/28/2021,1,1,1,1
1617,"Thanh Khê, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1618,"Ngũ Hành Sơn, Đà Nẵng",1300000,15,10/28/2021,0,0,0,1
1619,"Hải Châu, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1620,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2021,0,0,0,1
1621,"Ngũ Hành Sơn, Đà Nẵng",1400000,18,10/28/2021,0,0,0,0
1622,"Thanh Khê, Đà Nẵng",1200000,19,10/28/2021,0,0,0,0
1623,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1624,"Thanh Khê, Đà Nẵng",1500000,17,10/28/2021,0,0,0,0
1625,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1626,"Cẩm Lệ, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1627,"Liên Chiểu, Đà Nẵng",1100000,24,10/28/2021,0,0,0,1
1628,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1629,"Thanh Khê, Đà Nẵng",3000000,27,10/28/2021,1,1,1,1
1630,"Sơn Trà, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
1631,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/28/2021,1,1,1,1
1632,"Thanh Khê, Đà Nẵng",1300000,20,10/28/2021,0,0,0,0
1633,"Ngũ Hành Sơn, Đà Nẵng",1300000,19,10/28/2021,0,0,0,0
1634,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,1,1,1,1
1635,"Hải Châu, Đà Nẵng",3500000,35,10/28/2021,1,1,1,1
1636,"Thanh Khê, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1637,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1638,"Ngũ Hành Sơn, Đà Nẵng",1200000,20,10/28/2021,0,0,0,0
1639,"Thanh Khê, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
1640,"Hải Châu, Đà Nẵng",1000000,18,10/28/2021,0,0,0,0
1641,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1642,"Thanh Khê, Đà Nẵng",1700000,17,10/28/2021,1,1,1,1
1643,"Cẩm Lệ, Đà Nẵng",3000000,50,10/28/2021,1,1,1,1
1644,"Thanh Khê, Đà Nẵng",1500000,18,10/28/2021,1,0,0,0
1645,"Hải Châu, Đà Nẵng",1700000,20,10/28/2021,1,1,1,1
1646,"Thanh Khê, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1647,"Ngũ Hành Sơn, Đà Nẵng",1900000,16,10/28/2021,0,0,0,0
1648,"Hải Châu, Đà Nẵng",1300000,20,10/28/2021,0,0,0,0
1649,"Hải Châu, Đà Nẵng",2000000,30,10/28/2021,0,0,0,1
1650,"Hải Châu, Đà Nẵng",2300000,25,10/28/2021,1,1,1,1
1651,"Hải Châu, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1652,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1653,"Liên Chiểu, Đà Nẵng",1200000,18,10/28/2021,0,0,0,0
1654,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1655,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,1,0
1656,"Ngũ Hành Sơn, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1657,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1658,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1659,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1660,"Liên Chiểu, Đà Nẵng",1100000,18,10/28/2021,0,0,0,1
1661,"Sơn Trà, Đà Nẵng",1000000,20,10/28/2021,1,1,1,1
1662,"Hải Châu, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
1663,"Hải Châu, Đà Nẵng",3000000,30,10/28/2021,0,0,0,0
1664,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1665,"Hải Châu, Đà Nẵng",2300000,23,10/28/2021,0,0,0,0
1666,"Hải Châu, Đà Nẵng",1800000,15,10/28/2021,0,0,0,0
1667,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1668,"Ngũ Hành Sơn, Đà Nẵng",1300000,20,10/28/2021,0,0,0,1
1669,"Ngũ Hành Sơn, Đà Nẵng",1500000,19,10/28/2021,0,0,0,0
1670,"Ngũ Hành Sơn, Đà Nẵng",1500000,15,10/28/2021,0,0,0,0
1671,"Ngũ Hành Sơn, Đà Nẵng",2500000,20,10/28/2021,1,1,1,1
1672,"Sơn Trà, Đà Nẵng",1000000,18,10/28/2021,0,0,0,1
1673,"Hòa Vang, Đà Nẵng",6000000,17,10/28/2021,0,0,0,0
1675,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,0,0
1676,"Cẩm Lệ, Đà Nẵng",1800000,20,10/28/2021,1,1,1,1
1677,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,1
1678,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1679,"Liên Chiểu, Đà Nẵng",1200000,17,10/28/2021,0,0,0,1
1680,"Liên Chiểu, Đà Nẵng",1800000,20,10/28/2021,0,0,0,1
1681,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1682,"Sơn Trà, Đà Nẵng",3000000,27,10/28/2021,1,1,1,1
1683,"Thanh Khê, Đà Nẵng",2000000,15,10/28/2021,0,0,0,1
1684,"Liên Chiểu, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1685,"Hải Châu, Đà Nẵng",2600000,20,10/28/2021,0,0,0,0
1686,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1687,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1688,"Liên Chiểu, Đà Nẵng",1000000,20,10/28/2021,0,0,0,1
1689,"Hải Châu, Đà Nẵng",1200000,16,10/28/2021,0,0,0,0
1690,"Ngũ Hành Sơn, Đà Nẵng",1500000,40,10/28/2021,0,0,0,0
1691,"Hải Châu, Đà Nẵng",2100000,21,10/28/2021,0,0,0,1
1692,"Liên Chiểu, Đà Nẵng",2000000,25,10/28/2021,1,1,1,1
1693,"Hòa Vang, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
1694,"Hải Châu, Đà Nẵng",3000000,26,10/28/2021,1,1,1,1
1695,"Hải Châu, Đà Nẵng",1600000,16,10/28/2021,0,0,0,1
1696,"Hải Châu, Đà Nẵng",3200000,28,10/28/2021,0,1,0,0
1697,"Cẩm Lệ, Đà Nẵng",1000000,18,10/28/2021,0,0,0,0
1698,"Thanh Khê, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1699,"Sơn Trà, Đà Nẵng",3000000,28,10/28/2021,1,1,1,1
1700,"Cẩm Lệ, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1701,"Hải Châu, Đà Nẵng",2000000,22,10/28/2021,0,0,0,0
1702,"Cẩm Lệ, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1703,"Thanh Khê, Đà Nẵng",3300000,25,10/28/2021,1,1,1,1
1704,"Hải Châu, Đà Nẵng",1600000,10,10/28/2021,1,1,1,1
1705,"Hải Châu, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1706,"Cẩm Lệ, Đà Nẵng",1700000,17,10/28/2021,0,0,0,1
1707,"Ngũ Hành Sơn, Đà Nẵng",1500000,22,10/28/2021,0,0,0,0
1708,"Hải Châu, Đà Nẵng",1500000,15,10/28/2021,0,0,0,0
1709,"Hải Châu, Đà Nẵng",1300000,30,10/28/2021,1,1,1,1
1710,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
1711,"Cẩm Lệ, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1712,"Ngũ Hành Sơn, Đà Nẵng",3500000,26,10/28/2021,1,1,1,1
1713,"Liên Chiểu, Đà Nẵng",1300000,18,10/28/2021,0,0,0,1
1714,"Sơn Trà, Đà Nẵng",3000000,25,10/28/2021,1,1,1,1
1715,"Ngũ Hành Sơn, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1716,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2021,0,0,0,0
1717,"Liên Chiểu, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
1718,"Hải Châu, Đà Nẵng",1300000,25,10/28/2021,1,1,1,1
1719,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
1720,"Ngũ Hành Sơn, Đà Nẵng",2300000,25,10/28/2021,0,0,0,0
1721,"Hải Châu, Đà Nẵng",1700000,28,10/28/2021,1,1,1,1
1722,"Hải Châu, Đà Nẵng",3000000,35,10/28/2021,0,0,1,1
1723,"Hòa Vang, Đà Nẵng",1800000,18,10/21/2025,1,1,1,1
1724,"Cẩm Lệ, Đà Nẵng",6900000,50,8/28/2025,1,1,1,1
1725,"Hải Châu, Đà Nẵng",5000000,35,8/28/2025,1,1,1,1
1726,"Hải Châu, Đà Nẵng",2500000,23,6/28/2025,0,0,0,1
1727,"Hải Châu, Đà Nẵng",1000000,20,6/28/2025,0,0,0,0
1728,"Sơn Trà, Đà Nẵng",3000000,5,6/28/2025,1,1,1,1
1729,"Hải Châu, Đà Nẵng",1900000,20,6/28/2025,0,0,0,0
1730,"Ngũ Hành Sơn, Đà Nẵng",1500000,16,5/28/2025,0,0,0,0
1731,"Cẩm Lệ, Đà Nẵng",2500000,18,5/28/2025,1,1,1,1
1732,"Hải Châu, Đà Nẵng",1900000,20,2/28/2025,0,0,0,0
1733,"Hải Châu, Đà Nẵng",1900000,20,2/28/2025,0,0,0,0
1734,"Ngũ Hành Sơn, Đà Nẵng",2500000,20,2/28/2025,0,0,0,0
1735,"Ngũ Hành Sơn, Đà Nẵng",4700000,32,12/28/2024,1,1,1,1
1736,"Sơn Trà, Đà Nẵng",3000000,30,10/28/2024,0,1,1,0
1737,"Liên Chiểu, Đà Nẵng",2500000,40,10/28/2024,0,0,0,0
1738,"Thanh Khê, Đà Nẵng",1000000,12,10/28/2024,0,0,0,0
1739,"Hải Châu, Đà Nẵng",2300000,20,10/28/2024,0,0,0,0
1740,"Hải Châu, Đà Nẵng",1500000,12,10/28/2024,0,0,0,0
1741,"Thanh Khê, Đà Nẵng",1500000,12,10/28/2024,0,0,0,0
1742,"Thanh Khê, Đà Nẵng",2200000,20,10/28/2024,0,0,0,0
1743,"Liên Chiểu, Đà Nẵng",2900000,355,10/28/2024,0,0,0,0
1744,"Ngũ Hành Sơn, Đà Nẵng",3000000,32,10/28/2024,0,0,0,0
1745,"Thanh Khê, Đà Nẵng",2000000,25,10/28/2024,0,0,1,1
1746,"Hải Châu, Đà Nẵng",2500000,35,10/28/2024,0,0,0,1
1747,"Liên Chiểu, Đà Nẵng",2900000,35,10/28/2023,0,0,0,0
1748,"Sơn Trà, Đà Nẵng",2800000,25,10/28/2023,1,1,1,1
1749,"Ngũ Hành Sơn, Đà Nẵng",3000000,25,10/28/2023,0,0,0,0
1750,"Liên Chiểu, Đà Nẵng",2000000,35,10/28/2023,0,0,0,0
1751,"Thanh Khê, Đà Nẵng",2000000,25,10/28/2023,0,0,1,1
1752,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2023,0,0,0,0
1753,"Liên Chiểu, Đà Nẵng",1000000,16,10/28/2023,0,0,0,0
1754,"Liên Chiểu, Đà Nẵng",750000000,19,10/28/2023,0,0,0,0
1755,"Sơn Trà, Đà Nẵng",3700000,20,10/28/2023,1,1,1,1
1756,"Liên Chiểu, Đà Nẵng",1800000,35,10/28/2023,0,0,0,0
1757,"Thanh Khê, Đà Nẵng",1500000,20,10/28/2023,0,0,0,0
1758,"Sơn Trà, Đà Nẵng",2300000,25,10/28/2023,0,0,1,0
1759,"Sơn Trà, Đà Nẵng",4000000,65,10/28/2023,0,0,0,0
1760,"Liên Chiểu, Đà Nẵng",1800000,35,10/28/2023,0,0,0,0
1761,"Ngũ Hành Sơn, Đà Nẵng",2500000,35,10/28/2023,0,0,0,0
1762,"Hải Châu, Đà Nẵng",2000000,35,10/28/2023,0,0,0,0
1763,"Thanh Khê, Đà Nẵng",1700000,20,10/28/2023,0,0,0,0
1764,"Hải Châu, Đà Nẵng",2200000,18,10/28/2023,0,0,0,0
1765,"Liên Chiểu, Đà Nẵng",2500000,40,10/28/2023,0,0,0,0
1766,"Ngũ Hành Sơn, Đà Nẵng",3000000,100,10/28/2023,0,0,0,0
1767,"Liên Chiểu, Đà Nẵng",1200000,25,10/28/2023,0,0,0,0
1768,"Hải Châu, Đà Nẵng",2500000,30,10/28/2023,0,0,0,0
1769,"Hải Châu, Đà Nẵng",3000000,30,10/28/2023,0,0,0,0
1770,"Hải Châu, Đà Nẵng",1700000,13,10/28/2023,0,0,0,0
1771,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2023,0,0,0,0
1772,"Cẩm Lệ, Đà Nẵng",3500000,25,10/28/2022,1,1,1,1
1773,"Ngũ Hành Sơn, Đà Nẵng",2000000,12,10/28/2022,0,0,0,1
1774,"Cẩm Lệ, Đà Nẵng",40000000,390,10/28/2022,0,0,0,0
1775,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1776,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1777,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1778,"Hải Châu, Đà Nẵng",6000000,41,10/28/2022,1,1,1,1
1779,"Thanh Khê, Đà Nẵng",2500000000,79,10/28/2022,0,0,0,0
1780,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1781,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1782,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1783,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1784,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1785,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1786,"Liên Chiểu, Đà Nẵng",9999999999,170,10/28/2022,1,1,1,1
1787,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1788,"Hải Châu, Đà Nẵng",9999999999,272,10/28/2022,0,0,0,0
1789,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1790,"Cẩm Lệ, Đà Nẵng",20000000,86,10/28/2022,0,0,0,0
1791,"Liên Chiểu, Đà Nẵng",1700000,30,10/28/2022,0,0,0,0
1792,"Hải Châu, Đà Nẵng",3500000,30,10/28/2022,1,1,0,0
1793,"Cẩm Lệ, Đà Nẵng",2000000,15,10/28/2022,0,1,0,0
1794,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2022,0,1,0,0
1795,"Cẩm Lệ, Đà Nẵng",3000000,40,10/28/2022,1,1,1,1
1796,"Cẩm Lệ, Đà Nẵng",3000000,40,10/28/2022,0,1,0,0
1797,"Thanh Khê, Đà Nẵng",2200000,35,10/28/2022,0,0,0,0
1798,"Cẩm Lệ, Đà Nẵng",1200000,20,10/28/2022,0,0,0,0
1799,"Ngũ Hành Sơn, Đà Nẵng",1000000,15,10/28/2022,0,0,0,1
1800,"Liên Chiểu, Đà Nẵng",1400000,20,10/28/2022,0,0,0,0
1801,"Ngũ Hành Sơn, Đà Nẵng",3000000,25,10/28/2022,1,1,1,1
1802,"Thanh Khê, Đà Nẵng",1500000,15,10/28/2022,1,1,1,1
1803,"Cẩm Lệ, Đà Nẵng",1600000,20,10/28/2022,0,0,0,0
1804,"Hải Châu, Đà Nẵng",1500000,20,10/28/2022,0,0,0,1
1805,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2022,0,0,0,0
1806,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2022,0,0,0,0
1807,"Cẩm Lệ, Đà Nẵng",1600000,16,10/28/2022,1,1,1,1
1808,"Ngũ Hành Sơn, Đà Nẵng",3000000,30,10/28/2022,1,1,1,1
1809,"Hải Châu, Đà Nẵng",1800000,18,10/28/2022,0,0,0,0
1810,"Hải Châu, Đà Nẵng",2300000,20,10/28/2022,0,0,0,0
1811,"Thanh Khê, Đà Nẵng",1000000,16,10/28/2022,0,0,0,0
1812,"Hải Châu, Đà Nẵng",3000000,30,10/28/2022,0,1,0,0
1813,"Thanh Khê, Đà Nẵng",1200000,16,10/28/2022,0,0,0,0
1814,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2022,1,1,1,1
1815,"Hải Châu, Đà Nẵng",2500000,25,10/28/2022,1,1,1,1
1816,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2021,0,0,0,0
1817,"Sơn Trà, Đà Nẵng",3700000,40,10/28/2021,1,1,1,1
1818,"Cẩm Lệ, Đà Nẵng",2200000,20,10/28/2021,0,1,1,1
1819,"Liên Chiểu, Đà Nẵng",1900000,35,10/28/2021,0,0,0,0
1820,"Sơn Trà, Đà Nẵng",4000000,24,10/28/2021,1,1,1,1
1821,"Sơn Trà, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1822,"Ngũ Hành Sơn, Đà Nẵng",3200000,24,10/28/2021,1,1,1,1
1823,"Cẩm Lệ, Đà Nẵng",4000000,35,10/28/2021,1,1,1,1
1824,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1825,"Hải Châu, Đà Nẵng",1500000,25,10/28/2021,1,1,1,1
1826,"Hải Châu, Đà Nẵng",1500000,18,10/28/2021,0,0,0,0
1827,"Hải Châu, Đà Nẵng",900000000,24,10/28/2021,0,0,0,0
1828,"Sơn Trà, Đà Nẵng",5000000,45,10/28/2021,1,1,1,1
1829,"Cẩm Lệ, Đà Nẵng",2000000,17,10/28/2021,0,0,0,1
1830,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1831,"Hải Châu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1832,"Hải Châu, Đà Nẵng",1200000,19,10/28/2021,0,0,0,0
1833,"Cẩm Lệ, Đà Nẵng",2200000,22,10/28/2021,0,0,0,1
1834,"Ngũ Hành Sơn, Đà Nẵng",2300000,23,10/28/2021,1,1,1,1
1835,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1836,"Hải Châu, Đà Nẵng",1400000,24,10/28/2021,1,1,1,1
1837,"Ngũ Hành Sơn, Đà Nẵng",1500000,15,10/28/2021,1,1,1,1
1838,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1839,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,1,0,0,0
1840,"Hải Châu, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
1841,"Hải Châu, Đà Nẵng",4000000,27,10/28/2021,0,0,0,0
1842,"Ngũ Hành Sơn, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
1843,"Ngũ Hành Sơn, Đà Nẵng",1600000,17,10/28/2021,1,1,1,1
1844,"Cẩm Lệ, Đà Nẵng",1500000,23,10/28/2021,0,0,0,0
1845,"Sơn Trà, Đà Nẵng",1400000,18,10/28/2021,0,0,0,1
1846,"Liên Chiểu, Đà Nẵng",1700000,17,10/28/2021,0,0,0,0
1847,"Liên Chiểu, Đà Nẵng",800000000,17,10/28/2021,0,0,0,0
1848,"Ngũ Hành Sơn, Đà Nẵng",3800000,28,10/28/2021,1,1,1,1
1849,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1850,"Hải Châu, Đà Nẵng",1000000,17,10/28/2021,0,0,0,0
1851,"Thanh Khê, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1852,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,1,1,0,0
1853,"Ngũ Hành Sơn, Đà Nẵng",3300000,30,10/28/2021,1,1,1,1
1854,"Cẩm Lệ, Đà Nẵng",2000000,40,10/28/2021,0,0,0,0
1855,"Cẩm Lệ, Đà Nẵng",1700000,25,10/28/2021,1,1,1,1
1856,"Liên Chiểu, Đà Nẵng",1500000,18,10/28/2021,0,0,0,0
1857,"Ngũ Hành Sơn, Đà Nẵng",3500000,40,10/28/2021,1,1,1,1
1858,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1859,"Hải Châu, Đà Nẵng",3000000,15,10/28/2021,1,1,1,1
